time/s	Ewe/V	<I>/mA	
1.047559973536409E+001	4.5508590E-002	-2.479758549630645E+000
1.050059973473253E+001	4.4981401E-002	-2.500758251696830E+000
1.052559973410098E+001	4.4492375E-002	-2.468304162248976E+000
1.055059973346943E+001	4.3917473E-002	-2.447304174825554E+000
1.057559973283787E+001	4.3488089E-002	-2.471485867127757E+000
1.060059973220632E+001	4.2927500E-002	-2.385577274188407E+000
1.062559973157477E+001	4.2488571E-002	-2.433304287716739E+000
1.065059973094321E+001	4.1990008E-002	-2.458758676797153E+000
1.067559973031166E+001	4.1486669E-002	-2.524303671345111E+000
1.070059972968011E+001	4.0959481E-002	-2.483576584234839E+000
1.072559972904855E+001	4.0401280E-002	-2.414849792867905E+000
1.075059972841700E+001	3.9890785E-002	-2.472122374027968E+000
1.077559972778545E+001	3.9525807E-002	-2.395758909651782E+000
1.080059972715389E+001	3.9036784E-002	-2.465122138708843E+000
1.082559972652234E+001	3.8507208E-002	-2.398940753409413E+000
1.085059972589079E+001	3.7937079E-002	-2.537667255476125E+000
1.087559972525924E+001	3.7541091E-002	-2.340395647585396E+000
1.090059972462768E+001	3.6994811E-002	-2.591757938712831E+000
1.092569972399360E+001	3.6482997E-002	-2.496423796492060E+000
1.095079972335952E+001	3.5952363E-002	-2.551030801981689E+000
1.097579972272797E+001	3.5463337E-002	-2.564394426122309E+000
1.100079972209642E+001	3.4974311E-002	-2.499485741257673E+000
1.102579972146486E+001	3.4485292E-002	-2.468304222375160E+000
1.105079972083331E+001	3.3905618E-002	-2.552303515598176E+000
1.107579972020176E+001	3.3461921E-002	-2.566303535178307E+000
1.110079971957020E+001	3.2918029E-002	-2.613394062295562E+000
1.112579971893865E+001	3.2529194E-002	-2.533849062994122E+000
1.115079971830710E+001	3.1997237E-002	-2.441576790884142E+000
1.117579971767555E+001	3.1481974E-002	-2.437758615463963E+000
1.120079971704399E+001	3.1031117E-002	-2.563121524378651E+000
1.122579971641244E+001	3.0391809E-002	-2.596212370991710E+000
1.125079971578089E+001	2.9929025E-002	-2.422486114576465E+000
1.127579971514933E+001	2.9518725E-002	-2.392577223628763E+000
1.130079971451778E+001	2.8929509E-002	-2.502031083703032E+000
1.132579971388623E+001	2.8445259E-002	-2.476576754674319E+000
1.135079971325467E+001	2.7987247E-002	-2.563758054003131E+000
1.137579971262312E+001	2.7455283E-002	-2.346759322881699E+000
1.140079971199157E+001	2.6913781E-002	-2.554212486669435E+000
1.142579971136001E+001	2.6453385E-002	-2.447304209396240E+000
1.145079971072846E+001	2.6023999E-002	-2.479122131913897E+000
1.147579971009691E+001	2.5470566E-002	-2.458122308328740E+000
1.150079970946535E+001	2.4981545E-002	-2.431395145207645E+000
1.152579970883380E+001	2.4544999E-002	-2.472122281119233E+000
1.155079970820225E+001	2.4017811E-002	-2.493122039884334E+000
1.157579970757070E+001	2.3447681E-002	-2.596848754957316E+000
1.160079970693914E+001	2.2982512E-002	-2.498213034197674E+000
1.162579970630759E+001	2.2500645E-002	-2.515394698381417E+000
1.165079970567604E+001	2.1944830E-002	-2.555485544875257E+000
1.167579970504448E+001	2.1460578E-002	-2.519212752357138E+000
1.170079970441293E+001	2.0947699E-002	-2.589848747104401E+000
1.172579970378138E+001	2.0489687E-002	-2.489303783103821E+000
1.175079970314982E+001	1.9948184E-002	-2.471485783755782E+000
1.177579970251827E+001	1.9483015E-002	-2.524303741306078E+000
1.180079970188672E+001	1.9013075E-002	-2.468304108679305E+000
1.182579970125516E+001	1.8349912E-002	-2.430122382566331E+000
1.185079970062361E+001	1.7951539E-002	-2.564394527748217E+000
1.187579969999206E+001	1.7481597E-002	-2.698029990121729E+000
1.190079969936050E+001	1.6928166E-002	-2.562485444843776E+000
1.192579969872895E+001	1.6451072E-002	-2.495667618426964E+000
1.195079969809740E+001	1.5935808E-002	-2.498213075324893E+000
1.197579969746585E+001	1.5508808E-002	-2.535121865123504E+000
1.200079969683429E+001	1.5041254E-002	-2.544667287543419E+000
1.202579969620274E+001	1.4514063E-002	-2.471485857367520E+000
1.205079969557119E+001	1.3934392E-002	-2.467667595148086E+000
1.207579969493963E+001	1.3478766E-002	-2.434576971605429E+000
1.210079969430808E+001	1.2975428E-002	-2.442213274532705E+000
1.212579969367653E+001	1.2519802E-002	-2.428849738538258E+000
1.215079969304497E+001	1.2061791E-002	-2.436486041843889E+000
1.217579969241342E+001	1.1496432E-002	-2.419304288178687E+000
1.220079969178187E+001	1.1019337E-002	-2.549758230000752E+000
1.222579969115031E+001	1.0506459E-002	-2.562485488727681E+000
1.225079969051876E+001	9.9267866E-003	-2.607030643150204E+000
1.227579968988721E+001	9.5737362E-003	-2.529394694119702E+000
1.230079968925565E+001	8.9702103E-003	-2.458758587539199E+000
1.232579968862410E+001	8.5265106E-003	-2.545940068811177E+000
1.235079968799255E+001	7.9969345E-003	-2.501394748389725E+000
1.237579968736100E+001	7.4792863E-003	-2.605121440067897E+000
1.240079968672944E+001	6.9878777E-003	-2.542121912315494E+000
1.242579968609789E+001	6.4654574E-003	-2.540848962143060E+000
1.245079968546634E+001	5.9454236E-003	-2.525576520115131E+000
1.247579968483478E+001	5.4683271E-003	-2.535121917724612E+000
1.250079968420323E+001	5.0127003E-003	-2.575212537571783E+000
1.252579968357168E+001	4.4711973E-003	-2.547849001437434E+000
1.255079968294012E+001	4.0084147E-003	-2.629939405620092E+000
1.257579968230857E+001	3.4335142E-003	-2.477212956026193E+000
1.260079968167702E+001	2.9659604E-003	-2.708211948350073E+000
1.262579968104546E+001	2.4483115E-003	-2.671302981302148E+000
1.265079968041391E+001	2.0213109E-003	-2.558030658811340E+000
1.267579967978236E+001	1.5609135E-003	-2.640757608190178E+000
1.270079967915080E+001	9.7170018E-004	-2.798574982360005E+000
1.272579967851925E+001	5.0414633E-004	-2.515394672751425E+000
1.275079967788770E+001	7.9668134E-006	-2.517940126061440E+000
1.276829967744561E+001	-3.3792760E-004	-2.470213158130651E+000
1.277639967724099E+001	-4.2380486E-004	-2.621849004711422E+000
1.279139967686206E+001	-2.5920695E-004	-2.639484717994939E+000
1.281639967623050E+001	2.8945325E-004	-2.499485695734624E+000
1.284139967559895E+001	7.3553773E-004	-2.433940463662143E+000
1.286639967496740E+001	1.2579577E-003	-2.377304541915662E+000
1.289139967433584E+001	1.7517516E-003	-2.444758604690428E+000
1.291639967370429E+001	2.2431605E-003	-2.325122880637633E+000
1.294139967307274E+001	2.7918206E-003	-2.255123299807309E+000
1.296639967244118E+001	3.2999271E-003	-2.294577791914350E+000
1.299139967180963E+001	3.7531683E-003	-2.337850109189743E+000
1.301639967117808E+001	4.2493478E-003	-2.425668079331523E+000
1.304139967054653E+001	4.7502983E-003	-2.282486902847893E+000
1.306639966991497E+001	5.3108856E-003	-2.289486933946606E+000
1.309139966928342E+001	5.8046798E-003	-2.299668531343350E+000
1.311639966865187E+001	6.2650773E-003	-2.294577672034492E+000
1.314139966802031E+001	6.7803408E-003	-2.330213773101567E+000
1.316639966738876E+001	7.2884480E-003	-2.323213873207568E+000
1.319139966675721E+001	7.7583869E-003	-2.197214525863536E+000
1.321639966612565E+001	8.2641076E-003	-2.213760053589930E+000
1.324139966549410E+001	8.7435888E-003	-2.151396708413959E+000
1.326639966486255E+001	9.2373835E-003	-2.175578512400385E+000
1.329139966423099E+001	9.7621894E-003	-2.135487809181210E+000
1.331639966359944E+001	1.0306078E-002	-2.050851894393560E+000
1.334139966296789E+001	1.0742621E-002	-1.993579357117412E+000
1.336639966233633E+001	1.1267426E-002	-1.953488649496578E+000
1.339139966170478E+001	1.1820858E-002	-2.047669941037896E+000
1.341639966107323E+001	1.2376673E-002	-2.014579387903211E+000
1.344139966044168E+001	1.2813217E-002	-2.001852089166636E+000
1.346639965981012E+001	1.3261687E-002	-1.985942940637468E+000
1.349139965917857E+001	1.3748324E-002	-1.954761398956179E+000
1.351639965854702E+001	1.4313683E-002	-2.006306713584344E+000
1.354139965791546E+001	1.4795549E-002	-1.947125085592270E+000
1.356639965728391E+001	1.5263103E-002	-2.099215291887528E+000
1.359139965665236E+001	1.5711572E-002	-1.944579748511316E+000
1.361639965602080E+001	1.6300786E-002	-2.007579348459840E+000
1.364139965538925E+001	1.6725402E-002	-2.090306219980128E+000
1.366639965475770E+001	1.7331313E-002	-1.996761148646478E+000
1.369139965412614E+001	1.7784555E-002	-1.857398265749218E+000
1.371639965349459E+001	1.8261651E-002	-1.938852396309379E+000
1.374139965286304E+001	1.8712506E-002	-1.837671225368975E+000
1.376639965223148E+001	1.9168131E-002	-1.861852869391443E+000
1.379139965159993E+001	1.9747803E-002	-1.872670865121767E+000
1.381639965096838E+001	2.0217743E-002	-1.889852619618182E+000
1.384139965033683E+001	2.0787872E-002	-1.771489706933504E+000
1.386639964970527E+001	2.1236341E-002	-1.749217093959455E+000
1.389139964907372E+001	2.1749221E-002	-1.693217434573448E+000
1.391639964844217E+001	2.2200076E-002	-1.727580902501943E+000
1.394139964781061E+001	2.2717724E-002	-1.907670714763229E+000
1.396639964717906E+001	2.3249688E-002	-1.747944430324711E+000
1.399139964654751E+001	2.3717239E-002	-1.808398562595251E+000
1.401639964591595E+001	2.4232505E-002	-1.747944451346992E+000
1.404139964528440E+001	2.4745381E-002	-1.846580222994096E+000
1.406639964465285E+001	2.5272572E-002	-1.725035440251236E+000
1.409139964402129E+001	2.5740126E-002	-1.614945063871566E+000
1.411639964338974E+001	2.6243461E-002	-1.684308484122152E+000
1.414139964275819E+001	2.6718171E-002	-1.846580121219155E+000
1.416639964212663E+001	2.7228665E-002	-1.649944953689115E+000
1.419139964149508E+001	2.7689064E-002	-1.724399072453380E+000
1.421639964086353E+001	2.8285433E-002	-1.641672280803334E+000
1.424139964023198E+001	2.8743442E-002	-1.709762766573114E+000
1.426639963960042E+001	2.9261092E-002	-1.785489524528384E+000
1.429139963896887E+001	2.9802594E-002	-1.725671819746495E+000
1.431639963833732E+001	3.0217672E-002	-1.721217348930661E+000
1.434139963770576E+001	3.0721005E-002	-1.593945296251913E+000
1.435889963726368E+001	3.1064516E-002	-1.698944753110414E+000
1.436639963707421E+001	3.1274445E-002	-1.698944715261460E+000
1.438139963669528E+001	3.1486742E-002	-1.572945319265127E+000
1.440639963606372E+001	3.2021090E-002	-1.686217510161228E+000
1.442889963549533E+001	3.2419469E-002	-1.760883797307812E+000
1.444139963517955E+001	3.2705732E-002	-1.724399120807650E+000
1.445639963480062E+001	3.3022992E-002	-1.635944907584921E+000
1.448139963416907E+001	3.3578806E-002	-1.667762953558707E+000
1.450639963353751E+001	3.4015350E-002	-1.695762918866240E+000
1.453139963290596E+001	3.4509145E-002	-1.561490939110524E+000
1.455639963227441E+001	3.5053037E-002	-1.693853753954173E+000
1.458139963164285E+001	3.5515819E-002	-1.585036140382298E+000
1.459639963126392E+001	3.5930902E-002	-1.800762323141099E+000
1.460139963113761E+001	3.5835482E-002	-1.408764528585600E+000
1.461649963075615E+001	3.6259189E-002	-1.690231522526481E+000
1.464159963012207E+001	3.6815900E-002	-1.562127211540943E+000
1.466659962949052E+001	3.7295382E-002	-1.600945216107647E+000
1.469159962885897E+001	3.7777249E-002	-1.512491194456818E+000
1.471659962822741E+001	3.8235262E-002	-1.616217843592168E+000
1.474159962759586E+001	3.8812548E-002	-1.651217710960191E+000
1.476659962696431E+001	3.9234780E-002	-1.568490797020495E+000
1.479159962633275E+001	3.9730962E-002	-1.664581210464242E+000
1.481659962570120E+001	4.0324941E-002	-1.582490752110033E+000
1.484159962506965E+001	4.0766258E-002	-1.622581436745829E+000
1.486659962443809E+001	4.1198030E-002	-1.534763730205597E+000
1.489159962380654E+001	4.1734759E-002	-1.541763738282029E+000
1.491659962317499E+001	4.2211860E-002	-1.604127051420515E+000
1.494159962254344E+001	4.2762902E-002	-1.749853449383522E+000
1.496659962191188E+001	4.3240003E-002	-1.548127300417983E+000
1.498159962153295E+001	4.3411765E-002	-1.617490565776826E+000
1.498659962140664E+001	4.3602604E-002	-1.678581206202509E+000
1.500159962102771E+001	4.3884076E-002	-1.435491589488231E+000
1.502659962039615E+001	4.4389799E-002	-1.472400506809358E+000
1.505159961976460E+001	4.4998094E-002	-1.579945297006063E+000
1.507659961913305E+001	4.5379773E-002	-1.486400460222503E+000
1.510159961850150E+001	4.5911733E-002	-1.464764191024010E+000
1.512659961786994E+001	4.6367362E-002	-1.665853992677290E+000
1.515159961723839E+001	4.6954188E-002	-1.606036156988699E+000
1.517659961660684E+001	4.7436055E-002	-1.471127839635596E+000
1.520159961597528E+001	4.7937006E-002	-1.498491253537356E+000
1.522659961534373E+001	4.8471354E-002	-1.515036559253931E+000
1.525159961471218E+001	4.8926976E-002	-1.534763792778833E+000
1.527659961408062E+001	4.9447011E-002	-1.359764715731151E+000
1.530159961344907E+001	4.9885944E-002	-1.572945365980268E+000
1.532659961281752E+001	5.0436988E-002	-1.479400482513007E+000
1.535159961218596E+001	5.0911695E-002	-1.517582030955234E+000
1.537659961155441E+001	5.1415030E-002	-1.520127515334165E+000
1.540159961092286E+001	5.1951766E-002	-1.469855060324771E+000
1.542659961029131E+001	5.2402619E-002	-1.443764243312177E+000
1.545159960965975E+001	5.2934580E-002	-1.488945877428634E+000
1.547659960902820E+001	5.3387824E-002	-1.364855673458662E+000
1.550159960839665E+001	5.3981807E-002	-1.477491398020652E+000
1.552659960776509E+001	5.4437432E-002	-1.464764235615729E+000
1.555159960713354E+001	5.4962240E-002	-1.493400305956600E+000
1.557659960650199E+001	5.5496585E-002	-1.506763960607353E+000
1.560159960587043E+001	5.5973683E-002	-1.606672485980674E+000
1.562659960523888E+001	5.6379218E-002	-1.397946388262792E+000
1.565159960460733E+001	5.6920718E-002	-1.447582500647988E+000
1.567659960397577E+001	5.7459835E-002	-1.438673390112817E+000
1.570159960334422E+001	5.7951249E-002	-1.464764209340796E+000
1.572659960271267E+001	5.8425955E-002	-1.400491821387553E+000
1.575159960208111E+001	5.8986541E-002	-1.351492086270593E+000
1.577659960144956E+001	5.9435014E-002	-1.434855227917432E+000
1.580159960081801E+001	5.9940733E-002	-1.441218880440577E+000
1.582659960018646E+001	6.0405899E-002	-1.219765625472650E+000
1.584659959968121E+001	6.0749412E-002	-1.380764614641665E+000
1.585659959942859E+001	6.1064310E-002	-1.464764181375507E+000
1.586659959917597E+001	6.1183572E-002	-1.455855028594382E+000
1.587659959892335E+001	6.1445989E-002	-1.602218004465104E+000
1.589159959854442E+001	6.1729845E-002	-1.264310808803421E+000
1.591659959791286E+001	6.2311899E-002	-1.399219038208252E+000
1.593409959747078E+001	6.2524207E-002	-1.245856330245740E+000
1.594159959728131E+001	6.2781855E-002	-1.317128721475605E+000
1.595659959690238E+001	6.2972680E-002	-1.466036885147911E+000
1.597909959633398E+001	6.3433878E-002	-1.446946183095374E+000
1.599159959601820E+001	6.3640632E-002	-1.332401316761970E+000
1.600659959563927E+001	6.4031832E-002	-1.322219595513304E+000
1.603159959500772E+001	6.4473145E-002	-1.463491464133842E+000
1.605659959437617E+001	6.5021798E-002	-1.324765000145419E+000
1.608159959374461E+001	6.5503664E-002	-1.359128431270367E+000
1.610659959311306E+001	6.6009395E-002	-1.321583141349257E+000
1.613159959248151E+001	6.6503190E-002	-1.338764879058584E+000
1.615659959184995E+001	6.7008905E-002	-1.399855482950813E+000
1.617159959147102E+001	6.7361981E-002	-1.098220840692521E+000
1.617659959134471E+001	6.7552820E-002	-1.495309463739396E+000
1.619159959096578E+001	6.7688763E-002	-1.305674159217162E+000
1.621659959033423E+001	6.8232656E-002	-1.261128980258945E+000
1.624159958970267E+001	6.8719298E-002	-1.276401606476870E+000
1.625659958932374E+001	6.9041356E-002	-1.103311795592308E+000
1.626159958919743E+001	6.9270365E-002	-1.113493419289590E+000
1.627659958881850E+001	6.9396771E-002	-1.297401529031342E+000
1.629159958843957E+001	6.9690205E-002	-1.138947815895081E+000
1.629659958831326E+001	6.9938295E-002	-1.408764514829965E+000
1.631159958793432E+001	7.0117183E-002	-1.292310577407479E+000
1.633659958730277E+001	7.0615746E-002	-1.385219209915959E+000
1.636159958667122E+001	7.1121469E-002	-1.333037635001826E+000
1.638159958616598E+001	7.1445905E-002	-1.464764147428804E+000
1.639159958591335E+001	7.1598589E-002	-1.296765236854553E+000
1.640159958566073E+001	7.1965933E-002	-1.313310534805062E+000
1.641159958540811E+001	7.2056599E-002	-1.327310372591018E+000
1.642659958502918E+001	7.2390549E-002	-1.313310476461192E+000
1.645159958439763E+001	7.2908193E-002	-1.280219791743430E+000
1.647659958376607E+001	7.3406763E-002	-1.345128512588561E+000
1.650159958313452E+001	7.3898174E-002	-1.241401817984880E+000
1.652659958250297E+001	7.4480228E-002	-1.252856274198276E+000
1.655159958187141E+001	7.4892916E-002	-1.370582939921883E+000
1.657659958123986E+001	7.5451121E-002	-1.329855950276830E+000
1.659409958079777E+001	7.5892441E-002	-1.177129489732911E+000
1.660159958060831E+001	7.5854287E-002	-1.225492803454401E+000
1.661659958022938E+001	7.6266952E-002	-1.336219460405406E+000
1.663659957972413E+001	7.6617613E-002	-1.315856012902231E+000
1.664659957947151E+001	7.6980233E-002	-1.108402629494668E+000
1.666159957909258E+001	7.7199668E-002	-1.275765221536862E+000
1.668659957846103E+001	7.7617131E-002	-1.383946406929753E+000
1.671159957782947E+001	7.8132398E-002	-1.304401431705337E+000
1.673659957719792E+001	7.8588024E-002	-1.172038536854085E+000
1.676159957656637E+001	7.9110451E-002	-1.289128913483583E+000
1.678659957593482E+001	7.9580382E-002	-1.229947414312047E+000
1.681159957530326E+001	8.0074176E-002	-1.270038007554830E+000
1.683659957467171E+001	8.0627605E-002	-1.310128647042436E+000
1.686159957404016E+001	8.1171490E-002	-1.291674248160555E+000
1.688659957340860E+001	8.1577025E-002	-1.254765472076837E+000
1.691159957277705E+001	8.2101829E-002	-1.270038000792268E+000
1.692659957239812E+001	8.2590878E-002	-1.052403006553650E+000
1.693159957227181E+001	8.2495458E-002	-1.235674530863761E+000
1.694159957201919E+001	8.2729220E-002	-1.239492736051325E+000
1.695159957176656E+001	8.2819887E-002	-1.169493194175884E+000
1.696659957138763E+001	8.3165765E-002	-1.155493270992300E+000
1.699159957075608E+001	8.3714411E-002	-1.127493359813236E+000
